restaurant_id,rate,votes
4880,"""3.7/5""",26
44763,"""NEW""",0
34154,,0
23874,"""3.7/5""",46
9810,"""3.7/5""",57
12585,"""4.4/5""",3656
6489,,0
43338,"""4.3 /5""",795
40095,"""4.9 /5""",1940
49021,"""3.8 /5""",215
36757,"""4.1 /5""",822
32739,"""3.6 /5""",62
15854,"""3.7/5""",503
27968,"""3.2/5""",5
4581,"""3.9/5""",1233
8975,"""4.2/5""",2709
40537,"""3.6 /5""",11
978,"""3.5/5""",74
6166,"""4.3/5""",1048
29276,"""3.9 /5""",485
4018,"""3.4/5""",20
22875,"""3.3/5""",9
24405,"""3.8/5""",161
4194,"""3.8/5""",174
29743,"""4.3 /5""",221
19416,"""4.2/5""",738
25308,"""3.8/5""",109
28367,,0
11455,"""4.4/5""",2493
18178,"""3.5/5""",6
17081,"""2.8/5""",261
35865,"""3.4 /5""",11
40663,"""2.9 /5""",25
51318,"""3.9 /5""",116
34601,"""3.2 /5""",13
44589,,0
11246,"""3.5/5""",35
44828,"""3.4 /5""",161
19914,"""4.4/5""",360
7123,"""3.8/5""",294
47934,"""3.4 /5""",9
28206,"""3.5/5""",11
39481,"""3.7 /5""",594
36283,"""3.4 /5""",9
30771,,0
50751,,0
12054,,0
27902,"""4.0/5""",128
16175,,0
30703,,0
48911,"""3.6 /5""",52
4673,"""3.9/5""",214
9854,,0
28083,"""3.2/5""",4
41193,"""3.7 /5""",42
36185,"""3.1 /5""",7
42032,"""3.8 /5""",26
34078,"""4.0 /5""",66
17809,"""3.9/5""",140
32193,"""4.2 /5""",226
45151,"""4.3 /5""",397
40084,"""3.6 /5""",12
40164,"""4.1 /5""",133
10692,,0
8072,"""3.7/5""",18
15466,"""2.8/5""",29
7314,,0
35318,"""3.9 /5""",85
29791,"""3.6 /5""",207
4817,"""4.0/5""",942
42495,"""4.2 /5""",476
11429,"""3.0/5""",17
46726,,0
22249,"""2.8/5""",165
29890,"""3.4 /5""",10
31541,"""3.9 /5""",554
3112,"""3.8/5""",64
2871,"""2.6/5""",157
48979,"""3.8 /5""",19
32496,"""3.9 /5""",151
16785,"""4.0/5""",136
46649,,0
14637,"""4.0/5""",47
10413,"""3.7/5""",115
16497,"""3.9/5""",92
2100,"""3.4/5""",5
10899,"""4.4/5""",1213
16843,"""3.8/5""",196
27883,"""3.6/5""",51
37378,,0
4413,"""3.8/5""",33
34225,"""3.8 /5""",28
43829,"""4.1 /5""",613
1514,"""3.4/5""",19
5235,"""NEW""",0
49810,"""3.0 /5""",8
24690,"""3.6/5""",519
46598,"""3.3 /5""",7
13901,"""NEW""",0
24565,"""3.4/5""",12
10320,"""3.9 /5""",15
27382,"""3.7/5""",434
37395,,0
42440,"""3.3 /5""",7
9660,"""3.3/5""",5
8382,"""2.6/5""",18
48230,"""4.2 /5""",226
14484,,0
17946,,0
4620,"""2.9/5""",19
46743,"""3.9 /5""",676
34593,,0
20891,"""3.8/5""",20
41872,,0
22946,"""3.6/5""",10
11466,"""4.0/5""",2151
15800,"""3.9/5""",52
5491,"""4.0/5""",929
20687,,0
2380,,0
41210,"""3.4 /5""",9
24141,,0
34535,,0
13032,,0
31468,"""3.8 /5""",94
16277,"""4.3/5""",189
40945,"""3.8 /5""",314
12758,"""3.9/5""",136
2421,"""3.8/5""",23
34574,"""3.4 /5""",12
39587,"""4.0 /5""",73
28299,,0
34689,"""4.4 /5""",115
38209,"""3.1 /5""",16
27602,"""3.5/5""",5
43283,"""4.6 /5""",1438
45303,"""3.8 /5""",24
2618,"""3.9/5""",134
819,"""3.8/5""",39
20191,"""2.8/5""",80
24608,,0
17929,"""3.6/5""",38
16380,"""3.9/5""",226
49439,"""3.3 /5""",7
15566,"""3.5/5""",17
38307,"""2.8 /5""",46
24755,"""3.2/5""",1
14492,,0
42434,"""4.4 /5""",1132
45732,"""3.1 /5""",6
40622,"""2.9 /5""",8
47137,,0
37703,"""2.9 /5""",31
36095,"""3.6 /5""",16
29974,"""4.0 /5""",515
26705,"""3.9/5""",89
7331,"""2.8/5""",1870
17414,"""3.6/5""",96
5706,"""3.3/5""",13
27571,"""3.9/5""",226
46707,,0
15624,"""4.0/5""",378
1305,"""3.5/5""",40
49251,"""3.0 /5""",25
31532,"""3.8 /5""",37
39040,,0
45464,,0
22466,,0
35679,"""3.4 /5""",34
1108,"""3.2/5""",34
20521,"""4.0/5""",219
27266,,0
25217,"""3.3/5""",106
3286,,0
50696,"""3.5 /5""",17
19186,"""3.9/5""",53
46531,"""3.7 /5""",28
48281,"""3.8 /5""",623
46933,"""3.9 /5""",57
43189,"""4.3 /5""",698
42980,,0
48526,"""3.2 /5""",11
42963,"""3.6 /5""",13
16117,,0
12682,"""4.0/5""",113
39630,"""3.8 /5""",120
18074,,0
36982,"""3.8 /5""",108
6820,"""3.6/5""",15
23542,,0
34052,"""3.9 /5""",598
38556,"""4.0 /5""",122
23277,"""3.2/5""",4
48761,"""4.4 /5""",409
15798,"""3.0/5""",74
40871,"""3.3 /5""",7
6809,,0
17045,"""3.6/5""",289
40798,"""3.7 /5""",23
28535,"""4.1 /5""",172
12728,"""3.6/5""",60
5790,,0
38215,,0
45199,"""3.2 /5""",115
15571,"""3.6/5""",14
32266,"""4.1 /5""",391
3111,"""4.0/5""",147
29175,,0
49359,"""NEW""",0
49683,"""3.7 /5""",70
7421,"""3.2/5""",8
23913,"""4.4/5""",287
1980,"""3.8/5""",89
10781,"""3.5/5""",14
31619,,0
38648,"""4.3 /5""",671
33829,"""4.0 /5""",293
43901,"""4.2 /5""",549
13478,"""3.2/5""",120
23908,,0
13632,"""NEW""",0
47424,"""4.2 /5""",4752
5956,"""4.1/5""",548
18986,"""4.0/5""",682
19170,"""3.4/5""",23
32930,"""4.2 /5""",1177
36375,"""3.5 /5""",9
2170,"""3.6/5""",10
25912,"""NEW""",0
39246,"""3.2 /5""",6
29751,"""4.0 /5""",781
3960,"""4.0/5""",175
48615,"""4.3 /5""",205
18349,"""3.3/5""",4
15791,"""3.9/5""",371
18694,"""4.2/5""",1654
4115,"""3.2/5""",127
44911,"""4.3 /5""",451
2854,"""3.4/5""",11
12630,"""4.5/5""",550
28636,"""3.4 /5""",18
44693,,0
42469,"""4.4 /5""",723
6951,"""4.0/5""",176
27791,"""4.8/5""",4441
48728,"""3.1 /5""",11
27872,"""3.7/5""",34
51575,"""NEW""",0
48020,"""3.9 /5""",104
16987,"""4.0/5""",558
40032,"""4.0 /5""",165
14039,"""3.2/5""",4
43555,"""4.0 /5""",660
10176,"""3.6/5""",16
32594,"""3.8 /5""",1167
21804,"""2.7/5""",85
43528,"""4.1 /5""",121
23716,"""3.6/5""",71
25249,"""3.8/5""",306
21830,"""3.9/5""",144
2846,"""4.1/5""",130
42471,"""4.0 /5""",74
27335,"""4.4/5""",102
21163,"""3.3 /5""",358
33376,"""NEW""",0
3009,"""4.1/5""",179
37552,"""4.4 /5""",377
8597,"""3.9/5""",50
19518,"""3.7/5""",132
43531,"""4.0 /5""",871
8879,"""3.4/5""",65
48383,,0
11545,"""4.3/5""",3130
14497,,0
9331,"""3.8/5""",41
13586,"""4.2/5""",800
9343,"""3.9/5""",455
5769,"""NEW""",0
36622,,0
33713,"""4.2 /5""",348
28107,"""3.1/5""",6
34402,"""4.0 /5""",65
35935,,0
42494,"""4.2 /5""",132
39570,"""3.1 /5""",8
42436,"""4.1 /5""",631
18576,"""NEW""",0
38207,,0
19233,"""3.2/5""",6
8182,,0
2409,"""NEW""",0
18742,"""3.9/5""",48
12116,"""4.0/5""",378
10455,"""3.9/5""",331
47769,"""3.8 /5""",33
22460,"""4.3/5""",251
36598,"""4.1 /5""",172
1823,"""3.5/5""",5
16877,"""3.8/5""",204
49335,,0
27624,,0
23418,,0
25234,"""3.9/5""",420
31710,"""3.8 /5""",273
21965,"""3.9/5""",34
46073,"""4.0 /5""",1808
35474,"""2.8 /5""",20
43336,"""4.2 /5""",409
7676,"""4.0/5""",544
14457,"""NEW""",0
21375,"""3.9 /5""",0
15258,"""NEW""",0
19528,"""3.9/5""",225
17497,"""4.1/5""",326
7755,"""NEW""",0
25881,"""3.1/5""",6
11296,,0
12337,"""4.2/5""",1765
9044,"""3.5/5""",8
6291,,0
23324,"""4.0/5""",99
20974,"""3.9/5""",56
49768,"""3.7 /5""",29
36460,"""4.1 /5""",211
38703,"""4.2 /5""",546
15903,"""2.3/5""",298
30559,"""3.8 /5""",291
29776,"""4.0 /5""",830
36272,,0
45343,"""3.7 /5""",22
6206,"""4.0/5""",224
26736,"""4.0/5""",357
11308,,0
39894,"""3.3 /5""",23
44454,"""4.1 /5""",1107
40981,"""4.1 /5""",50
12522,"""4.2/5""",1289
8989,"""4.3/5""",278
29543,"""4.1 /5""",511
22324,"""4.3/5""",134
16563,"""3.7/5""",111
50641,,0
51280,,0
37613,"""4.9 /5""",2256
49561,"""3.7 /5""",70
7360,"""3.8/5""",39
43433,"""3.9 /5""",73
33624,,0
41283,"""3.4 /5""",85
3210,,0
5075,"""3.9/5""",66
31972,"""3.4 /5""",17
39826,"""3.5 /5""",8
42574,"""4.2 /5""",865
25114,"""3.2/5""",9
50750,,0
25526,,0
14425,,0
4080,"""4.0/5""",162
47407,"""3.3 /5""",82
4396,"""3.7/5""",122
35202,"""3.8 /5""",151
44097,"""3.7 /5""",24
41521,"""4.1 /5""",99
36806,"""4.3 /5""",481
29336,"""4.4 /5""",9079
14911,"""3.1/5""",31
28744,"""3.6 /5""",37
39552,"""4.1 /5""",243
3619,"""3.4/5""",12
16509,"""3.9/5""",432
5971,"""4.0/5""",162
31510,"""3.2 /5""",6
36446,"""4.5 /5""",499
24391,,0
48928,"""3.1 /5""",129
13136,"""2.9/5""",46
10424,"""4.0/5""",943
36394,"""4.5 /5""",1547
43431,"""4.2 /5""",383
4776,"""3.0/5""",26
16856,"""4.5/5""",144
35339,,0
16554,"""3.1/5""",11
18501,"""4.6/5""",922
31775,"""3.8 /5""",377
45571,"""4.2 /5""",743
11688,"""3.1/5""",57
15009,"""3.7/5""",58
23549,,0
2216,"""NEW""",0
33141,"""3.5 /5""",8
25741,"""NEW""",0
8144,,0
19,"""3.1/5""",13
6752,"""3.9/5""",69
37130,"""3.9 /5""",328
45859,"""4.1 /5""",1157
1760,,0
31354,"""3.7 /5""",26
29155,,0
50478,"""2.8 /5""",63
10301,"""4.2 /5""",53
19092,,0
39950,"""3.7 /5""",18
39407,"""4.3 /5""",592
18247,,0
39675,,0
27590,,0
28159,"""4.1/5""",601
9678,,0
29188,"""3.1 /5""",4
26769,"""3.9/5""",183
1630,,0
37595,"""3.0 /5""",16
44761,"""3.9 /5""",1387
11366,"""3.5/5""",56
18863,"""4.2/5""",387
30189,"""3.7 /5""",455
8601,"""4.2/5""",213
30682,"""3.7 /5""",27
25425,"""3.9/5""",36
33289,"""4.1 /5""",324
4484,"""4.1/5""",111
14841,"""3.9/5""",85
6857,"""4.0/5""",151
49656,"""3.5 /5""",19
40617,"""3.2 /5""",220
19345,"""4.0/5""",1413
37534,"""2.9 /5""",67
12437,"""3.7/5""",17
14855,"""2.8/5""",296
36674,"""4.6 /5""",7137
40788,"""2.1 /5""",342
3118,"""3.4/5""",7
44426,"""4.2 /5""",997
25268,"""3.5/5""",35
14992,"""4.4/5""",223
43686,"""3.2 /5""",5
34810,"""4.1 /5""",895
42771,"""3.3 /5""",6
51713,,0
36702,"""4.1 /5""",786
3473,"""3.8/5""",242
37093,"""2.6 /5""",16
31984,"""4.7 /5""",4447
40270,"""4.1 /5""",179
46029,,0
41559,"""3.8 /5""",1819
1134,,0
28845,,0
42823,"""3.5 /5""",9
37174,"""3.3 /5""",14
14541,"""NEW""",0
40972,"""3.7 /5""",23
31646,,0
30562,"""4.1 /5""",445
6175,"""4.1/5""",459
35143,"""4.0 /5""",870
31650,"""3.3 /5""",7
51078,"""4.3 /5""",654
825,"""3.2/5""",14
22144,"""4.1/5""",799
38166,"""4.2 /5""",856
25920,"""3.9/5""",14
43182,"""4.2 /5""",1461
34348,,0
33456,"""3.3 /5""",6
23646,"""3.8/5""",46
5962,"""3.9/5""",387
32254,"""4.4 /5""",115
2385,,0
22061,"""3.9/5""",42
24345,"""3.6/5""",10
36908,"""3.2 /5""",4
37655,"""4.0 /5""",137
17432,,0
28874,,0
15908,"""3.9/5""",41
34679,"""3.7 /5""",81
48938,"""3.7 /5""",25
0,"""4.1/5""",775
50087,"""3.5 /5""",54
22892,,0
46469,"""3.7 /5""",21
6347,"""4.1/5""",356
22749,"""3.2/5""",8
8011,"""3.2/5""",167
878,"""2.7/5""",43
10715,"""3.6/5""",11
3412,"""3.3 /5""",4
6859,"""3.6/5""",162
27722,"""3.0/5""",53
48408,"""2.3 /5""",118
1111,"""3.1/5""",10
244,,0
35116,"""3.8 /5""",62
30201,"""3.8 /5""",34
32949,"""3.1 /5""",140
22090,"""4.1/5""",627
44225,"""4.3 /5""",252
6205,"""3.9/5""",191
34303,"""3.1 /5""",7
19558,"""4.5/5""",339
22588,,0
1533,,0
26867,"""4.4/5""",204
13175,"""3.0/5""",25
30674,"""3.5 /5""",21
9754,"""3.9/5""",33
42310,"""3.9 /5""",114
9955,"""3.6/5""",70
51038,"""4.7 /5""",7064
46272,,0
13298,"""4.5/5""",5265
50880,,0
21555,,0
20486,"""4.3/5""",1245
34047,"""3.9 /5""",70
19939,"""3.2/5""",34
42555,"""3.7 /5""",185
49883,"""3.5 /5""",11
17509,"""3.9/5""",1245
11929,"""4.1/5""",484
24665,"""3.2/5""",27
21929,"""3.9/5""",210
9939,"""3.2/5""",42
42887,"""3.7 /5""",96
33184,"""3.7 /5""",95
27035,"""NEW""",0
2499,"""3.8/5""",148
42017,"""3.5 /5""",107
49943,"""3.5 /5""",142
33691,"""3.6 /5""",26
11788,"""4.4/5""",1842
37926,"""3.9 /5""",148
28955,"""4.0 /5""",494
16152,,0
51560,,0
31678,"""3.9 /5""",226
386,"""3.4/5""",8
1919,"""3.7/5""",13
7450,"""3.7/5""",38
48758,"""3.6 /5""",12
21391,"""2.5 /5""",208
29269,"""4.5 /5""",3163
11802,"""3.2/5""",9
28318,"""4.2 /5""",1175
49968,,0
24749,,0
40745,"""3.0 /5""",39
8092,"""2.8/5""",58
42207,"""4.2 /5""",476
29103,"""3.3 /5""",14
44563,"""3.7 /5""",38
18242,"""3.2/5""",5
9949,,0
30276,"""3.5 /5""",9
20282,"""4.0/5""",73
6327,,0
39878,"""3.5 /5""",14
30308,"""2.8 /5""",26
35805,"""4.4 /5""",2873
50158,"""4.1 /5""",222
10262,"""4.0 /5""",157
22139,"""4.3/5""",1265
7586,"""NEW""",0
32738,"""4.1 /5""",141
50426,"""3.5 /5""",13
17877,"""4.9/5""",1735
13460,"""3.9/5""",682
33951,"""4.4 /5""",1244
42247,"""4.2 /5""",50
2796,"""3.7/5""",71
15288,,0
47775,"""NEW""",0
20837,"""3.6/5""",22
33995,"""4.4 /5""",469
41303,,0
27143,"""3.6/5""",31
10593,"""3.8/5""",110
13634,"""2.7/5""",39
21681,,0
43231,"""3.9 /5""",76
9741,,0
23035,,0
499,"""3.8/5""",60
19095,"""3.8/5""",61
25880,"""3.8/5""",92
25214,"""3.6/5""",531
20309,"""3.4/5""",8
49465,"""3.7 /5""",21
42145,"""4.4 /5""",747
24912,"""3.1/5""",616
32556,"""3.3 /5""",19
14429,,0
34115,"""4.2 /5""",414
24969,,0
43286,"""4.3 /5""",2157
28279,"""3.7/5""",21
18905,"""4.2/5""",253
19103,"""NEW""",0
33904,"""2.9 /5""",11
9969,"""4.1/5""",956
43606,"""3.7 /5""",163
40453,"""3.8 /5""",209
35575,"""3.7 /5""",69
34321,"""NEW""",0
29028,"""3.5 /5""",11
18404,"""3.2/5""",5
30986,,0
43048,"""4.2 /5""",2855
13801,"""NEW""",0
47331,"""4.1 /5""",129
49865,"""4.1 /5""",109
29577,"""3.3 /5""",18
22566,"""4.0/5""",181
714,,0
6281,"""3.5/5""",14
9081,,0
10484,"""3.8/5""",254
13144,"""3.6/5""",14
11910,"""3.7/5""",50
8224,"""3.1/5""",8
25888,"""4.3/5""",496
44619,"""3.7 /5""",39
49648,"""4.2 /5""",774
41113,"""2.9 /5""",16
14212,"""3.4/5""",8
38335,,0
40052,"""4.3 /5""",722
22672,"""3.5/5""",65
25451,,0
34409,,0
49814,"""3.2 /5""",4
28889,,0
34010,"""4.4 /5""",1811
13861,"""3.6/5""",31
39045,,0
27370,"""3.8/5""",273
5734,,0
18298,"""3.3/5""",4
21744,"""4.0/5""",725
32734,"""2.8 /5""",137
24615,"""3.6/5""",27
31132,"""3.9 /5""",1389
21047,,1137
33584,,0
50795,,0
23545,"""3.2/5""",4
1270,"""NEW""",0
37216,"""3.7 /5""",21
9850,,0
41925,"""3.2 /5""",7
29,"""3.8/5""",148
39873,"""3.3 /5""",4
13700,"""3.5/5""",13
21090,"""4.0 /5""",137
11040,"""4.2/5""",117
31937,,0
46897,"""3.9 /5""",175
39007,"""3.4 /5""",25
24082,"""4.0/5""",297
34538,"""3.3 /5""",6
19163,"""4.1/5""",168
20788,"""NEW""",0
35313,"""3.3 /5""",12
10565,"""NEW""",0
44566,"""3.5 /5""",18
25006,"""2.6/5""",254
29118,"""3.6 /5""",34
918,,0
10600,,0
30218,"""3.7 /5""",34
1727,"""3.8/5""",32
41191,,0
45567,"""4.1 /5""",42
24493,,0
15793,"""4.4/5""",366
25867,"""3.0/5""",49
23665,"""4.0/5""",109
49376,"""3.4 /5""",11
8246,"""4.4/5""",1710
18534,"""3.7/5""",32
25656,"""3.4/5""",31
18409,"""3.2/5""",5
13913,"""NEW""",0
25444,"""3.7/5""",86
45196,"""2.8 /5""",79
11198,"""3.5/5""",32
15008,"""3.2/5""",9
29185,,0
45926,"""4.0 /5""",223
5224,"""4.2/5""",432
9880,"""4.2/5""",185
42446,"""4.0 /5""",560
3493,"""4.2/5""",1647
43296,"""4.4 /5""",2652
37302,"""3.4 /5""",7
51519,"""2.7 /5""",36
6661,"""4.0/5""",323
45351,"""4.2 /5""",1352
21279,"""4.9 /5""",6452
41277,"""3.6 /5""",20
25468,"""3.2/5""",4
147,"""3.9/5""",47
21335,"""4.1 /5""",294
16327,"""2.9/5""",18
32375,"""4.3 /5""",286
3174,"""3.8/5""",186
40480,"""3.2 /5""",2
26508,"""4.0/5""",150
26094,,0
13951,,0
28936,"""3.9 /5""",126
35962,"""3.8 /5""",76
46529,"""3.8 /5""",177
41258,"""3.2 /5""",270
20193,"""4.2/5""",296
14288,"""NEW""",0
46325,,0
50466,"""3.5 /5""",31
4274,,0
26676,"""4.0/5""",412
1789,,0
34117,"""3.8 /5""",38
27434,"""3.4/5""",24
45198,"""3.7 /5""",93
45908,"""4.1 /5""",95
36636,"""3.3 /5""",396
42781,"""3.1 /5""",32
8770,"""3.2/5""",30
40141,"""2.9 /5""",86
25290,"""3.8/5""",140
24247,"""3.9/5""",219
38544,"""3.7 /5""",75
42209,"""3.8 /5""",160
9758,"""3.8/5""",38
27552,"""3.9/5""",823
12767,"""4.1/5""",118
13365,"""3.6/5""",14
2936,,0
44239,,0
16288,"""3.3/5""",8
47132,,0
50212,"""2.9 /5""",550
32518,"""3.6 /5""",11
46268,"""3.2 /5""",4
15201,,0
51321,"""3.1 /5""",186
1011,"""NEW""",0
44556,"""3.6 /5""",10
21347,"""3.9 /5""",200
6547,"""3.8/5""",29
4068,"""3.2/5""",258
24132,"""3.6/5""",147
32363,"""3.8 /5""",261
38303,"""3.5 /5""",12
42415,"""4.3 /5""",5344
51023,,0
40536,"""3.9 /5""",90
44862,"""3.2 /5""",34
28163,"""4.6/5""",277
43889,"""3.6 /5""",11
34105,"""4.0 /5""",152
11735,"""3.5/5""",21
20373,"""3.9/5""",118
44875,"""4.3 /5""",4709
19301,"""NEW""",0
25383,"""3.9/5""",55
21574,"""3.4 /5""",12
20312,"""3.6/5""",104
28809,"""3.7 /5""",42
2249,"""3.9/5""",1763
16450,"""3.8/5""",240
44345,"""3.5 /5""",11
33577,,0
4025,"""3.8/5""",34
18091,"""4.0/5""",120
42202,"""3.8 /5""",67
26218,"""3.8 /5""",141
24663,"""3.2/5""",6
1929,,0
11635,"""4.1/5""",104
18557,"""3.4/5""",5
37442,"""3.6 /5""",64
8630,"""3.7/5""",53
35741,"""NEW""",0
20653,"""3.2/5""",9
29849,"""3.9 /5""",34
26302,"""2.4 /5""",48
29961,"""4.2 /5""",1920
50743,,0
25080,,0
28389,"""4.4 /5""",2355
8249,"""4.6/5""",5892
31239,"""4.3 /5""",217
32264,"""3.8 /5""",342
16448,"""3.8/5""",30
23283,,0
37132,"""4.1 /5""",300
50949,"""3.7 /5""",29
21076,"""3.9 /5""",225
37918,"""3.5 /5""",11
3865,"""3.4/5""",692
9315,"""4.4/5""",677
10388,"""NEW""",0
9906,"""3.6/5""",15
43173,,0
5166,"""3.4/5""",46
11573,"""4.1/5""",118
11085,"""2.9/5""",13
42842,"""4.1 /5""",102
11525,"""3.9/5""",66
3832,"""3.6/5""",34
16107,"""3.3/5""",4
3060,"""3.0/5""",25
49219,"""3.0 /5""",321
15276,"""3.2/5""",7
36193,"""3.5 /5""",43
36201,"""3.5 /5""",11
32315,"""3.9 /5""",421
35077,"""3.6 /5""",68
13608,"""3.4/5""",12
42755,"""3.4 /5""",7
2300,"""3.9/5""",407
38945,"""3.8 /5""",199
38671,"""4.3 /5""",2264
33699,"""4.1 /5""",37
31634,,0
29328,"""3.8 /5""",22
48088,"""3.3 /5""",11
12949,,0
22187,"""3.6/5""",25
30681,,0
309,"""3.4/5""",102
255,"""3.8/5""",155
22825,,0
26371,,0
20360,"""3.2/5""",10
1834,"""4.1/5""",131
40371,"""3.3 /5""",5
35911,"""4.1 /5""",723
8977,"""3.8/5""",9
35942,"""4.1 /5""",184
46254,"""4.5 /5""",1157
25823,"""4.0/5""",81
3008,"""3.6/5""",21
32618,"""3.5 /5""",323
41142,"""4.1 /5""",685
30472,,0
47335,"""4.3 /5""",658
48424,"""4.1 /5""",121
43645,,0
50807,,0
15513,"""3.4/5""",9
41912,"""2.7 /5""",28
1059,"""3.0/5""",353
31713,"""3.4 /5""",10
32510,"""4.2 /5""",1705
23685,"""3.5 /5""",10
19859,"""4.0/5""",190
19973,"""3.7/5""",22
15316,"""4.1/5""",147
21891,"""3.9/5""",70
16699,"""3.9/5""",43
28748,"""4.1 /5""",321
2059,"""3.5/5""",54
43430,"""3.5 /5""",56
50838,"""3.2 /5""",8
19072,"""4.0/5""",330
18946,,0
23238,"""3.7/5""",43
16040,"""3.1/5""",5
33343,"""4.3 /5""",295
11596,"""3.1/5""",46
6787,"""4.2/5""",500
27179,"""4.4/5""",149
51076,"""4.2 /5""",482
22624,,0
39515,"""3.7 /5""",294
20431,"""3.3/5""",4
9496,"""3.4/5""",35
26252,"""3.7 /5""",33
4076,"""3.3/5""",84
39191,"""3.8 /5""",21
7187,"""4.0/5""",50
23338,"""3.8/5""",46
33101,"""4.1 /5""",37
13889,"""2.8/5""",41
25836,,0
4078,"""3.6/5""",109
32746,"""3.1 /5""",46
11505,"""4.8/5""",4390
29228,"""4.3 /5""",114
36857,"""3.8 /5""",214
17384,"""3.7/5""",21
16757,"""4.0/5""",457
1987,"""3.4/5""",186
15626,"""4.2/5""",432
15622,"""3.9/5""",183
18578,"""3.3/5""",4
9319,"""4.1/5""",841
47162,"""2.7 /5""",43
24861,"""4.0/5""",722
3853,"""3.5/5""",11
9927,"""3.8/5""",47
16938,"""3.1/5""",7
44207,,0
1286,"""3.3/5""",6
30747,"""2.7 /5""",61
31728,"""3.5 /5""",12
33334,"""4.3 /5""",2306
43720,"""4.0 /5""",35
2346,"""3.9/5""",386
43961,"""3.5 /5""",14
25776,,0
10460,"""3.4/5""",29
19839,"""4.2/5""",600
20665,"""4.2/5""",251
21903,"""3.9/5""",14
29589,"""3.2 /5""",115
10255,,0
44758,"""4.1 /5""",1157
5740,"""3.5/5""",19
8793,"""3.8/5""",23
34128,"""3.5 /5""",17
46010,,0
3116,"""3.7/5""",39
36178,,0
45680,,0
3723,"""3.6/5""",22
30305,"""NEW""",0
48236,"""4.3 /5""",972
9168,"""NEW""",0
7337,"""3.8/5""",373
33082,"""3.4 /5""",4
41155,"""3.9 /5""",228
2062,"""3.9/5""",120
27109,,0
32915,"""4.2 /5""",217
49246,"""4.0 /5""",248
7115,"""3.8/5""",303
41289,"""3.5 /5""",29
45011,"""4.1 /5""",1157
4891,"""3.6/5""",11
44824,"""3.4 /5""",74
40782,"""3.4 /5""",7
1773,"""NEW""",0
8050,"""3.7/5""",41
18967,,0
45625,"""3.8 /5""",52
13650,"""3.6/5""",55
33992,"""4.4 /5""",950
12365,"""3.2/5""",7
12734,"""3.9/5""",462
7227,,0
37291,"""2.5 /5""",109
6861,"""2.9/5""",102
48762,"""4.6 /5""",4048
26661,"""4.2/5""",462
38724,"""4.2 /5""",38
17413,"""3.9/5""",95
25455,"""3.1/5""",10
45521,"""3.2 /5""",29
9376,"""3.8/5""",146
28481,"""4.1 /5""",1117
50828,"""3.7 /5""",21
5064,"""3.6/5""",95
25454,"""3.6/5""",15
33738,,0
24926,"""3.2/5""",4
24073,"""2.9/5""",77
44277,,0
50453,,0
404,"""4.0/5""",866
37180,"""3.9 /5""",67
34360,,0
38075,"""3.4 /5""",4
31275,"""3.9 /5""",1160
19869,"""4.0/5""",204
22185,"""3.1/5""",25
14149,"""3.7/5""",74
33972,"""4.1 /5""",1697
32198,"""4.1 /5""",93
36709,"""4.4 /5""",177
35994,"""3.6 /5""",24
15704,,0
33201,"""3.8 /5""",172
42410,"""3.9 /5""",311
3143,"""NEW""",0
46050,"""4.4 /5""",2861
10957,"""4.0/5""",1509
43573,"""3.5 /5""",30
32470,"""3.7 /5""",329
30224,"""4.1 /5""",992
36686,"""4.2 /5""",2621
3553,"""3.7/5""",133
34314,"""3.8 /5""",89
20710,,0
38297,"""3.1 /5""",7
6630,"""3.9/5""",680
17074,"""3.2/5""",68
26652,"""4.0/5""",206
7959,"""NEW""",0
19306,"""4.0/5""",108
22239,"""4.4/5""",658
27951,"""3.5/5""",10
15070,"""3.6/5""",95
31223,"""3.2 /5""",9
2595,"""3.8/5""",104
34306,"""4.1 /5""",76
50735,"""4.2 /5""",271
47498,"""3.4 /5""",64
48954,"""3.4 /5""",9
5549,"""3.0/5""",13
47356,"""4.2 /5""",288
45476,"""NEW""",0
42939,"""NEW""",0
28369,"""3.6 /5""",28
536,"""3.7/5""",25
29424,"""3.9 /5""",297
11849,"""3.2/5""",5
50488,,0
27836,"""4.1/5""",2448
9782,"""2.9/5""",21
10555,"""3.5/5""",383
47386,"""3.9 /5""",106
13011,,0
2999,"""4.1/5""",2339
31257,"""4.3 /5""",1551
25873,"""3.5/5""",13
22074,"""3.3/5""",5
48340,"""4.3 /5""",1135
26684,"""4.6/5""",277
38465,"""4.0 /5""",27
29980,"""4.3 /5""",67
23336,"""3.4/5""",5
1453,"""NEW""",0
37819,"""4.0 /5""",1084
22451,"""3.7 /5""",37
4642,,0
31311,"""4.2 /5""",169
32802,"""3.7 /5""",36
47873,,0
4550,"""4.1/5""",1691
5440,,0
965,"""4.2/5""",1964
16226,"""4.0/5""",434
5863,"""3.5/5""",10
47192,"""3.9 /5""",96
40048,,0
25488,"""3.7/5""",73
33658,"""4.1 /5""",1855
39739,"""3.4 /5""",9
951,"""3.9/5""",77
16057,"""NEW""",0
34252,"""3.5 /5""",17
20447,"""3.6/5""",24
29875,"""3.8 /5""",11
22724,"""2.9/5""",25
45208,"""3.8 /5""",60
8284,"""4.1/5""",6875
47794,"""4.4 /5""",726
19002,"""3.6/5""",12
33458,"""3.1 /5""",27
13666,"""3.0/5""",60
33239,"""3.4 /5""",8
8186,,0
36204,"""3.1 /5""",53
